뉴스제목,주가변동
"영화 '빅쇼트' 주인공 마이클 버리, 2분기 美증시 하락에 2조원 베팅 [美 금융시장 짙은 먹구름]",0
"""세수보다 물가""… 유류세 인하 두달간 연장 [흔들리는 수출전선]",0
수출·성장률 나아졌다고? 지표 뜯어보니 '착시효과'  [흔들리는 수출전선],0
"[fn오전시황] 코스피, 中 경기둔화 우려에 하락세...개미 매수에도 역부족",0
"디에이테크놀로지, 상반기 매출 585억원...전년比 166%↑ “사상최대 매출 경신”",0
"중앙디앤엠, 하반기 '2차전지 원재료' 신사업통한 실적 개선 본격화",0
"尹대통령, 부친상 중에도 정상회의 준비…각계 인사 조문행렬",0
"""美 연준 금리인상 종료 준비 안돼""",0
"[fn마켓워치]알토스벤처스, 에이더엑스에 투자",0
상업부동산 헐값 사냥 나선 월스트리트 큰손들 [美 금융시장 짙은 먹구름],0
"[특징주] 셀트리온헬스케어, 2분기 부진한 실적에... 5%대 하락",0
"美 신용등급 강등한 피치, JP모건 등 은행 70여곳에 경고 [美 금융시장 짙은 먹구름]",0
"한전, 여름철 냉방부하 절감 우수고객 방문",0
"신흥에스이씨, 주력 제품 수요 증가···목표가↑ - 삼성",0
"""투자권유대행인 모여라""...유안타증권, 투자권유대행인 맞춤 교육",0
"호주 1위 '로보어드바이저' 운용사, 미래에셋 품으로",0
"지역난방공사,  고객설비 에너지 효율향상 아이디어 포상",0
"엔케이맥스, 자회사 美증권거래위원회 상장 승인…""S-4 증권신고서 효력 인정""",0
"초록뱀미디어 ""상반기 실적 사상 최대""",0
美클리아랩이 뭐길래...시장 진출한 상장사는?,0
"GRT, 자회사 '그레이트리치테크놀리지스코리아' 설립",0
中경제부진·美달러화 강세에.. 환율 장중 1340원대 '3개월來 최고',0
"산업부, 디지털 모니터링으로 에너지 시설 관리 혁신",0
"한투운용, 신흥국 ETF 강자···성과로 입증했다",0
"[특징주]KBG, '전기차 충전 30분→5분' 배터리 게임체인저 실리콘 음극재...국내유일 실리콘 중간소재 부각↑",0
"""어느새 1340원대"" 원·달러 환율 '强달러의 귀환·中경제부진' 동반 악재",0
"""지자체 주도 분산에너지 활성화 본격화된다""",0
"미, 북-러 무기 중개 슬로바키아 3개 업체 제재",0
"美 연준, 추가 금리인상 회의론 높아져...인플레 우려는 강화",0
"코스피 상장사, 역대 최대 매출에도 영업익 반토막",0
"'외풍' 덮친 금융시장, 원화가치 5일째 하락 [겹악재 쌓인 금융시장]",0
연준 추가 금리인상에 '베팅'… 美 국채 수익률 15년來 최고,0
"[특징주]서진오토모티브, 매출 96% 시총2배 규모 'PHEV 댐퍼' 공급계약 소식에↑",0
"'내우외환' 외환시장… ""원·달러 환율 1350원대까지 오를 것"" [겹악재 쌓인 금융시장]",0
"경남제약 자회사 경남제약스퀘어, ‘레모나 하이볼’ 2종 출시",0
"정부, 외환위기 후 처음으로 '사무라이본드' 발행",0
"세계 최악 대기오염 인니 대통령, 수주일째 기침",0
"中, 인텔 파운드리 전략에 찬물...이스라엘 타워 인수 제동",0
"황준호 다올투자증권 대표, 마약 근절 캠페인 '노 엑시트' 동참",0
"[fn오전시황] 코스피, 美 매파 시그널과 中경기 우려에 ... 2500선 붕괴",0
"글로벌 악재에 증시 5일째 하락… ""하반기 2400~2800p 장세 지속"" [겹악재 쌓인 금융시장]",0
"?[특징주] 딥노이드, 뇌동맥류 영상AI '딥뉴로' 혁신의료 기술 선정 소식에 ↑",0
"[fn마켓워치] 호텔롯데, 장기 CP 발행 재개",0
中 경기 우려에...'화장품·관광' 유커 소비株도 내림세,0
"미래에셋證, 고객예탁자산 428조… 올들어 76조 증가",0
"'남성 생식기' 가진 여성 트랜스젠더, 월드컵 무대 선다",0
"이창양 장관, 부산엑스포 유치상황 점검회의",0
"뉴욕증시, 금리 추가 인상 우려에 이틀째 하락...나스닥, 1.2%↓",0
"미 국채 수익률, 15년 만에 최고...연준 추가 금리인상에 베팅",0
"코스닥 상장사, 수익성 빨간불… 영업익 40% 급감했다",0
"코렌텍 관계사 인스텍, IPO 착수...상장주관사 대신증권",0
"[특징주]이엔플러스, 전기차 충전 5분만 가능..실리콘 음극재 생산기술 특허 보유 부각↑",0
"""强달러·弱위안"" 원·달러 환율 연고점 1343원 터치",0
"""공매도 전면재개 하겠지만 시점은 시장상황 지켜봐야""",0
코스피 상장사 내실 악화… 1000원어치 팔아 38원 벌었다,0
"지아이이노베이션, 뷰노 등 ETF편입 바이오기업 주목",0
[fn마켓워치]안성 개정리 '쿠팡 물류센터' 매물로,0
"[fn마켓워치] '버튜버 운영사' 스콘, 쿼드벤처스에서 투자 유치 성공",0
"호텔롯데, 1000억 규모 CP 발행",0
공모펀드 부진에도 온라인 상품은 가입 늘었다,0
"[특징주] 에코프로, 장중 110만원 돌파... 7%대 강세",0
"술취한 미 관광객 2명, 파리 에펠탑에서 밤새 헤매",0
"투비소프트, 클라우드 기반 이커머스 통합솔루션 ‘투비몰’ 잇단 성과",0
"美 모기지 금리, 7.5% 육박...23년 만에 최고",0
"'과거 청산' 외친 류진號… 정경유착 차단 윤리위 설치 명문화 [전경련, 55년 만에 '한경협'으로 새출발]",0
올해 상반기 지역 고용율 1~3위 서귀포·당진·영천,0
"""연봉, 1억원은 돼야..."" 미 노동자들 이직 요구 임금 급등",0
"'기습 키스' 스페인축구협회장 ""나쁜 의도는 없었는데"" 결국 사과",0
"딥노이드, 내년부터 폭발적 성장...가장 저평가 AI-하나",0
"""월드컵 우승에 감격?""..女선수 한 명 얼굴 잡고 '강제 키스' 논란",0
테마주 광풍에 휩쓸린 증시… 올 단기과열종목 2배 늘었다,0
"POSCO홀딩스, 글로벌 2차전지소재로 변모..전기차 시대에 반드시 투자 기업-한투",0
"[fn마켓워치]우체국예금, 국내 중순위 인수금융에 1000억 투자",0
"[속보] 영 반도체 설계업체 ARM, 나스닥거래소에 IPO 신청",0
"뉴욕증시, 다우 약세 속 나스닥 1.5% 상승...엔비디아 8.5% 폭등",0
"""성장률 높이려 빚낼 순 없어… 수출 불황형 흑자 아니다"" [경제수장들 현안 진단]",0
"삼성증권, 한경협 미복귀 이유 알고보니..'정경유착 우려'였다",0
"""연봉 1억은 돼야 옮긴다""… 美 이직때 요구 임금 '최고치'",0
"아이텍, '비에이에너지' 자회사 편입 ""로봇기업 인수""",0
삼성그룹으로 몰리는 외국인···한꺼번에 담으려면 ETF로,0
2차전지株 차분해진 틈에...외국인이 사모으기 시작했다,0
[특징주] 엔비디아 실적 기대감에 삼성전자·SK하이닉스 강세,0
"[특징주] 드래곤플라이, 디지털 치료기기 정부 사업 선정에 ‘상한가’",0
"[fn마감시황] 코스피, 2거래일 상승세 지켰다",0
"[특징주] 스마트레이더시스템, 상장 첫날 70% 넘게 상승",0
"[특징주]트루윈, 美전좌석 안전띠 경고시스템 의무화 추진..美포드·GM·크라이스러 등 파트너사 부각↑",0
"서귀포·당진·영천 고용률 높고, 구미·거제·부천 실업률 높다",0
"[특징주] 한화오션, 유상증자 소식에 6%대 약세",0
"공정위, LS·L&F 전구체 합작사 설립 승인",0
"위세아이텍, ‘제조업 혁신’ 마켓해머에 AI 기술 지원",0
질주하는 엔비디아...기대감 커지는 삼성전자·SK하닉,0
"美 국채 수익률, 16년 만에 최고",0
"[단독]HMM 매각측, '동원그룹' 부산신항에 2200억 PF[fn마켓워치]",0
"[fn오전시황] 코스피, 이틀째 상승세 유지",0
"한국자산신탁, 당분간 실적 부진 불가피···목표가↓-한화",0
물류·해운사업 떼내는 STX… 주가 향방은,0
상반기 선박 수출 12% 증가.. '고부가·친환경船' 수주 1위,0
코스피 상승 출발···19.59p(0.78%) 오른 2528.39,0
"폴라리스오피스, 경북교육청에 '폴라리스 Docs' 공급",0
"자사주 사는 한화 임원들, 주가 반등할까",0
"교보증권, 2500억 유상증자 추진",0
엔비디아 질주에… 삼전·하이닉스도 상승 기대감,0
"금호석유, 업황 개선에 시간 필요..3분기도 감익 예상 -유안타",0
"""올가을 연준 금리인상… 美 침체 우려는 과장""",0
"SBS, SBS콘텐츠허브 완전자회사 편입",0
"인도, 세계에서 처음으로 달 남극 착륙 성공",0
"[특징주]제노레이, 이동형 X선 촬영장치 美FDA 승인 소식에↑",0
[fn오전시황] 엔비디아 훈풍에 코스피 상승세...반도체株 강세,0
"[특징주]오픈베이스, 정부 10조 투자 국내 최대 집적 데이터센터 조성 소식에↑",0
"뉴욕증시, 3대 지수 나란히 상승...엔비디아 3% 등 빅7 일제히 올라",0
"[특징주] 시큐레터, 코스닥 상장 첫날 공모가 대비 60%대 강세",0
"바그너 수장 프리고진, 항공기 추락으로 사망한 듯...탑승객 명단에 포함",0
버는 것보다 더 썼다...소비지출 증가에 실질소득 역대급 감소,0
"[fn마감시황] 코스피, 2530대 마감...코스닥 900선 탈환",0
"[특징주]옵투스제약, 삼천당제약 캐나다 제약사와 바이오시밀러 독점 공급계약 체결↑",0
산단 업종제한 풀어 첨단 캠퍼스 만든다 [킬러규제 확 푼다],0
"[특징주] 한화오션, 2조원 유상증자 발표에 약세",0
"[fn오후시황] 코스닥, 7거래일 만에 900선 회복...코스피는 2530선",0
"엔비디아, AI 반도체 덕에 순익 9배 폭증...AI 테마 다시 불 붙나",0
"""코인으로 테슬라 주식 산다""...코인-증권 벽 허물까 [코인브리핑]",0
"前 美 연준 고위관리, ‘침체 가능성은 과장’",0
"""너무 역겨워요""..뷔페 테이블에 '초코 범벅' 비키니 차림 여성 올린 '이곳'",0
초전도·맥신 이어 양자컴까지...무더기 테마 장세 '활활',0
화학물질 등록기준 100㎏→1t… 반도체·전자기업 '화색' [킬러규제 확 푼다],0
부동산 침체에…금호건설 9.6% 이자 사모채 조달,0
"SBS-SBS콘텐츠허브, 포괄적 주식교환 추진..미디어콘텐츠 밸류체인",0
"[fn마켓워치] ""부동산 침체에..."" 금호건설, 10% 육박 이자 사모채 발행",0
30년만에 '빗장' 풀리는 산단.. 입주업종 5년만에 바꿀수 있다 [킬러규제 확 푼다],0
"'바그너 수장' 프리고진 비행기 사고사… 바이든 ""놀랍지 않아""",0
"거래소, 제 13기 KRX 대학생 금융인성교육 봉사단 출범",0
"삼진제약, 아쉬운 실적에도 여전한 시장 경쟁력 -흥국",0
"세경하이테크, 갤럭시Z 폴더블폰 수트케이스 독점 납품",0
"추락사로 생 마감한 프리고진...바이든 ""조심하라 했다, 놀랍지 않아""",0
부산엑스포 전초기지 '네모' 스튜디오 오픈,0
"[특징주]라이트론, 우리로와 무선 양자암호통신용 모듈 상용화 개발 국책과제 참여↑",0
"""라덕연 일당, 주가 띄우긴 했지만 폭락시키진 않았다"" 검찰 의견서 제출",0
사우디 이란 등 6개국 브릭스 가입,0
"[fn마켓워치] ‘열교환기용 탄소강관업체’ 알엠케이, 매물로",0
"깜깜이 CFD 잔고, 내달 4일부터 증권사 HTS에 공개한다",0
<부고> 송치호씨(한양증권 홍보담당 상무) 빙부상,0
"이창용 ""연내 금리인하 시기상조, 美 통화정책·가계부채에 오히려 인상 논의""",0
"엔켐, LG엔솔-GM 합작사 ‘얼티엄셀즈’에 차세대 전해액 공급 확정",0
"""대한민국 완전 망했네요""..美석학, '이것' 듣자 머리 부여잡았다",0
"코스피로 이전 상장, 오히려 코스닥에 유리?",0
변동장에 뜨는 배당주… 찬바람 불기전 담아볼까,0
[강남시선] '묻고 더블로'의 결말은,0
"[특징주]아이텍, ‘세계 최초’ 맥신 원사 샘플 제작 완료 부각 ↑",0
"연준, 금리 동결 전망 확산...""고용시장 과열 진정""",0
"[특징주] 켐트로닉스, 현대차에 자율주행 핵심기술 공급 부각 ↑",0
초록뱀미디어 상장 적격성 실질심사 대상에 지정,0
네이버가 발굴한 AI 스타트업 크라우드웍스 31일 코스닥 상장,0
비트코인 현물 ETF 출범하나...SEC 패소,0
"[특징주]신화콘텍, 애플 USB-C 탑재 첫 제품 내달 출시..국내유일 USB 세계국제규격 인증 보유 부각↑",0
거세진 주주환원 목소리… 기업 자사주 소각 2배 늘었다,0
미 노동시장 과열 진정...노동수급은 여전히 빠듯,0
"[특징주]디아이씨, 현대차 세계최초 80㎞ 자율주행 상용화..국내유일 SBW 국산화 성공 부각↑",0
"[특징주]디와이, 현대차 연말 세계최초 80㎞ 자율주행 상용화..핵심기술 독점 공동개발 부각↑",0
"[fn마켓워치]대원제약 컨소, 에스디생명공학과 조건부 투자계약 체결",0
"9개월 경영공백 깬 김영섭號, 인적쇄신·실용주의 내세웠다 [KT 김영섭 대표 체제 출범]",0
선선해지니 배당株 꿈틀...변동성 장세에 '줍줍',0
"[특징주]카페24, 구글·유튜브 파트너십..유튜브 쇼핑 판매 급성장 소식에↑",0
"[특징주]비트컴퓨터, 비대면진료 시범사업 내달 본격 시행..원격진료시스템 공급 1위 업체↑",0
"[fn마켓워치]SK텔레콤 스핀오프 '사피온', 600억 유치..5000억 기업가치",0
수영강 가르는 화려한 '용선'들의 질주,0
젠투 4180억·라임 1440억.. 신한투자證 사적화해 결정,0
수영강에서 펼쳐지는 화려한 '용선'들의 질주,0
"한국거래소 ""황비·웅비 보러오세요""",0
OCI홀딩스 연내 지주사 전환 속도.. 9월 20일까지 OCI 주식 공개매수,0
엔비디아 효과에도 잠잠한 삼성전자...6만전자 언제 벗어날까,0
"""일본 증시와 부동산 전망 들으러 오세요""...대신증권, 세미나 진행",0
"""韓美日, 3자 회담으로 보다 대등해져...한반도 너머 협력해야""",0
"[단독][fn마켓워치] 한국전력, 한전기술 보유 지분 최대 5.22% 블록딜 추진",0
"강스템바이오텍, 골관절염 주사 치료제 저용량군 투약 완료",0
"네이버 투자 받은 크라우드웍스, 31일 코스닥 상장",0
"우리산업, 스텔란티스와 2313억 규모 전기차용 쿨런트 히터 공급계약",0
"""내년 북미 출격 카카오브레인' 칼로 3.0'… 글로벌 공략"" [K-AI 반격 나선다]",0
"미래에셋증권, 해외주식 유입 금액 '2조' 돌파",0
"""태워서 주가 부양""...자사주 소각 올해만 4조 육박",0
"그레이스케일發 비트코인 상승세, 오래 못 간다? [코인브리핑]",0
코스피 이전상장의 역발상...오히려 코스닥에 유리?,0
"""한미일 경제안보 협력, 기업 역할 필수"" 구자열 무협 회장, 대미 경제외교 강화",0
"스튜디오산타클로스, '케이엔터홀딩스'에 전략적 투자",0
부동산PF 부실 우려에… 단기 유동화증권 발행잔액 ‘반토막’,0
'코로나에 막혔던 해외여행 가자' 여권 발급량 1년새 3.5배 증가,0
연쇄 악재 일단 털었다… 바닥 다지는 건설주,0
"디와이피엔에프, 올 신규 수주 3000억 돌파 유력-하나",0
"한미반도체, 목표주가 5.4만→7.1만-하나",0
"[특징주] 영우디에스피, 삼성·두산 로봇 강화 기대감에 ↑..서빙로봇 상용화 부각",0
"2년새 반토막난 건설株, 바닥 다지고 반등할까",0
"[특징주]모델솔루션, 삼성전자 가전에 생성형 AI 접목..삼성전자 AI 고객사 부각↑",0
