뉴스제목,주가변동
거긴 '죽음의 약국'이었다…해열제 대란에 알게된 인도 실체,0
[차세대 유니콘](20) “요즘 대학생은 밥 친구도 에브리타임 앱에서 구해요”…김한이 비누랩스  대표 “대학 생활 ‘필수템’ 목표”,0
"""에어컨 좀 켜면 안 돼?"" 돌싱들은 이혼 전 여름마다 싸웠다",0
멕시코 휴양지 캉쿤서 택시 기사가 우버 차량에 '염산 테러',0
"[날씨] 강한 태풍 '카눈' 한반도 향한다...""목요일 부산 인근 상륙""",0
"'펑' 엄청난 폭발음…""사상자 4700여명"" 美대사관 2곳 아비규환[뉴스속오늘]",0
"김은경 시누이 “金 부부 불화 극심, 시부회사 빼돌려”... 金 아들 “거짓 선동”",0
껐다 켰다 하면 더 나온다?…에어컨 전기료 아끼는 법,0
“아디다스 좀 신어줘” 나이키 신발만 보면 한숨 푹푹 쉬는 이 회사,0
“푸세식 화장실 청소하라니”…공무원도 잼버리 ‘보이콧’,0
“한국 맞아? 미어캣이 돌아다녀요”…길거리서 ‘포착’,0
아이슬란드 화산서 포착된 ‘악마의 회오리’ [잇슈 SNS],0
"""논문대로 따라해봤는데"" 韓 초전도체 잇단 검증실패…퀀텀 ""한달 내 판가름""",0
"서울 시티투어버스 탄 영국 스카우트대원들, 사진 찍으며 ""김치""",0
“내 몸에 손 대지 마…안 죽었잖아” 인도 덮쳐 20대女 친 롤스로이스 차주 ‘당당’,0
안정 찾아가는 잼버리…K팝 공연은 11일 '전주월드컵경기장',0
"""서현역 가는 중"" 신고했더라면...'분당 흉기난동범 신상' 확산",0
"입수 금지 위반 피서객 2명, 순식간에 100m 떠내려갔다",0
공매도 역이용해 볼까…8월 '항복' 예상되는 종목은,0
"[단독] 김은경 시누이 ""시부모 18년 봉양 거짓…반박시 자료 공개""",0
"[단독]서울시 “잼버리 대원 1만 5천 명, 잘 곳 찾아요”…‘1박에 15만원’",0
"""신분증·탑승권? 국내선 탈 때 앞으론 이거 하나만 꺼내세요""",0
"3만6천명 묵는 '잼버리' 숙소는? 서울시 ""1박 15만원 홈스테이 급구""",0
울고 싶은데 뺨 맞은 잼버리…태풍 '카눈' 야영장 관통한다,0
"""현금 줄게, 그만하자""..롤스로이스男, 유튜버 가족까지 들먹이며 회유",0
"잼버리, 새만금서 철수한다…K팝 콘서트 '상암·잠실' 검토",0
“밖에 30㎝ 회칼 들고 다니는 23살 배달원”…‘분당 칼부림’ 피의자가 인터넷에 올린 자기소개글,0
"""이제 와서 숙영한다?"" 잼버리 無경험 조직위의 '무능'",0
태풍 '카눈' 10~11일 한반도 통째로 관통,0
"""진짜 20만회 접어도 멀쩡하다니"" 한 유튜버가 증명한 '갤럭시Z플립5'의 튼튼함",0
[단독]현대차그룹 '전기차 부품 감산' 요청,0
"[랜선인싸] 아프리카TV 베스트BJ 효딤, “팬들은 제 연료입니다”",0
"'이명박 4대강'에서 '윤석열 4대강'으로 - 보 유지, 무엇이 문제인가?",0
물 너무 많이 마시면 사망할 수도…'수분중독'을 아시나요,0
"샤오미 폴더블폰 유출...""얇긴 얇네""",0
"한국은 삼성‧현대차‧LG 보유국…""잼버리 학생들 'K-기업' 경험하세요""",0
[산중 괴담 르포] 가자! 호룡곡산으로 처녀귀신 잡으러~,0
"""어디다 뒀더라…"" 건망증 부쩍 심해졌다면 ‘이 습관’ 고쳐야",0
출근길 “지옥불 뛰어드는 심정”이라는 교사들,0
[단독] '주호민 아들 변호 못한다'…선임 변호인 이틀 만에  '전원 사임',0
"하천변 달리던 중학생, '흉기난동' 오인신고로 전신 부상",0
"농막, 망치질 한번 안 해본 두 명이 한 달이면 완성",0
"[속보] 기상청 “태풍, 목요일 오전 10시 남해안 상륙 예상” ...잼버리 조직위 대책 마련 비상",0
"""이대로 못 살겠다"" 백화점 면세 브랜드 직원들 '궐기'",0
인천에 머물던 '잼버리 철수' 영국인 5명 구토 증상... 병원行,0
"'김치냉장고 명가' 위니아, 캔 김치 팔게 된 사연은?",0
돌연사 원인 1위 '심근경색' 새 치료법 개발,0
"조기 철수 스카우트 부산 등 찾는다…市, 숙소 긴급수혈 작전(종합)",0
혹 떼려다 혹만 붙인 민주당 혁신위,0
에코프로·포스코 이어 LS그룹株도 ‘들썩’,0
‘알츠하이머 킬러’…세계 최초 ‘먹는 치매약’ 개발한 아리바이오 [이코노 인터뷰],0
"'흉기난동' 오인해 중학생 부상… 父 ""아이 피범벅"" 분통",0
Scout exodus continues as local governments prepare welcome,0
"""현금 줄테니 그만""… 롤스로이스 사건 가해자 지인, 유튜버 협박",0
"김우중의 미얀마 유산, 포스코의 캐시카우 됐다",0
월 100원에도 멜론으로 돌아갈 수 없는 이유 [+영상],0
대변 후 뒤처리... 가장 중요한 수칙은?,0
"Online stabbing threat map, notification service surfaces",0
"윤영찬 ""김은경 혁신위, 도덕적·윤리적 권위 상실...이재명, 입장 표명해야""",0
'살인예고' 59명 중 10대 절반 이상… 예고 후 직접 SNS에 제보하기도,0
"[속보] 김현숙 장관 ""잼버리 성범죄 논란 가해자, 피해자에게 사과.. 분리조치""",0
'하소연도 흘려듣지 않았다' 그 기자들의 특종 취재기,0
태풍 '카눈' 한반도 관통한다..충청권 직접 영향권 들어갈듯,0
가족 ‘밖’에서 울타리를 만드는 사람들의 도전,0
[만평] 지금 집 사면 뼈아픈 실책?,0
폭우 사태 속 영웅? 국가가 영웅 돼야[정봉석의 기후환경 이야기](9),0
"“혼자도 행복한데, 굳이 결혼? 출산?”.. 어디서, 어떻게 살고  키우라고",0
유리지갑 직장인의 5.72년짜리 '자화상' [視리즈],0
"하이볼에 밀리고 협업 치중 역효과, 김 빠진 수제맥주",0
“스포츠음료 너무 달아요”…직접 만들어 먹는 수제 전해질 음료 2가지 레시피,0
"우크라, 러시아 흑해 선박에 선전포고…러 원유·곡물 수출길 위태",0
"[단독]""주호민 아들 힘들어져"" 교사는 몰래녹음 고발도 말렸다",0
"'제주 고깃집 먹튀' CCTV까지 공개해놓고…사장 ""직원 실수, 죄송하다""",0
“아무나 죽이려고” 동대구역서 참사날 뻔…살인예비 혐의 적용,0
"""600㎜ 물폭탄, 멈출 기미도 안 보여""…느린 '카눈'에 日 피해 확산",0
"""조민·이준석 11월 결혼, 임신 8개월""…조국 ""쓰레기 같은 짓거리""",0
"""상속세 납부하려고""…삼성家 세모녀, 주담대 2.2조↑",0
‘아! 이럴줄 몰랐다’ 이수만 떠나니 SM ‘훨훨’…괜히 팔았나? 카카오 웃는다,0
‘8월 고지서 두려워요’…전기요금 인상 ‘냉방비 폭탄’ 현실화,0
"""비싸고 맛없어""…세계 1위 스타벅스, '이 나라'에선 안 통한다",0
“학생식당 운영 중단된다니”···대학가에도 ‘잼버리 후폭풍’,0
"[단독] 정부, '잼버리 콘서트'에 공공기관 직원 1000명 차출... ""버스 인솔""",0
"'반시계 방향'으로 도는 태풍…오른쪽 반원 지역 주의보, 왜?",0
"""스타벅스를 왜 마셔? 맛도 없는데""..월소득 45만원 나라에서 '한잔 5000원'에 팔더니",0
"""어떻게 용케 걸었네""…온몸 칭칭 감은 테이프 벗기자 아이폰이 '우르르'",0
"[단독]“12일만 버티게 해달라, 공무원 수백명 날아갈판”",0
"34살 암 환자, 자신이 받을 조의금 기부…“소아암 아이에게”",0
"광주신세계·기아챔피언스필드·광주송정역 등 지목 ""폭탄 7개 준비"" 테러예고글에 경찰 대응 강화",0
"한 초교서 6개월간 교사 2명 극단 선택…학교 측 ""단순 추락사""",0
[수요동물원] 괴물 뱀의 배를 갈랐더니...모두가 할 말을 잃었다,0
제값 주고 사 먹으면 바보?…고무줄 아이스크림값,0
“잼버리 대원들 줄 복숭아인데…두 상자 훔쳐간 부부”,0
"영국 스카우트 ""모르는 한국인들 다가와 사과…놀랍도록 친절""",0
"'활 쏘고, 머드에 풍덩'…스카우트들, 한국 매력에 '흠뻑'",0
"""폴로 셔츠 사려고 美 공홈 들어갔더니…"" 직구족들 '당황' [양지윤의 왓츠in장바구니]",0
"침구 들춰봤다가 경악했다...‘빈대 소굴’에서 보낸 하루, 배상해주나요 [여행 팩트체크]",0
"""K팝 콘서트에 BTS를""‥""왜 BTS가 잼버리 수습?""",0
"베트남·일본에는 ""온통 한국사람뿐""…여행수지 갈수록 적자 커져",0
"""알고 나면 못먹어요""...美 맥도날드 직원이 저격한 음료의 정체",0
충북 온 잼버리 영국단원 식비 한끼 3만원... 청주 이재민은 8천원,0
"경찰, 비난 여론에 롤스로이스 20대 ‘문신남’ 구속영장 신청",0
"日소방관들, 회식 중 벌거벗고 여성대원 앞에서 …‘성폭력’ 조사 착수",0
"이상민 장관 ""K팝 콘서트, 태풍 영향에 취소될 가능성 낮아""",0
제주부터 태풍 ‘카눈’ 영향권… 전국 강풍·폭우 주의,0
"출장뷔페 마련했는데…잼버리 조직위, 입국 안 한 예맨 대원들 통보",0
"SK하이닉스, 업계 최초 300단 벽 넘었다",0
카눈의 위력...오키나와 초토화,0
"BTS '잼버리 콘서트' 차출 논란…팬들 ""공권력 갑질"" 반발",0
"""175명 뷔페 준비했는데 입국도 안 해""…한국은 지금 '잼버리 대소동'",0
아이폰15 'USB-C 포트' 추정 사진 유출,0
검찰이 빠뜨린 박영수 혐의...변협 회장 선거자금 '2억 원' 더 있다,0
"""`LK-99 샘플` 미세 결정구조 논문과 같다""…에너지공대 확인",0
美 ‘역대급’ 로또 주인공 나왔다…당첨금 ‘2조원’ 놀라워,0
미인대회에서 상의 탈의 신체검사…인도네시아 경찰 ‘성희롱’ 조사 [박종현의 아세안 코너],0
6호 태풍 '카눈' 일본 규슈 상륙..한반도 향해 북상,0
"중대본, 태풍 북상에 공공기관·민간기업 출퇴근 시간 조정 권고",0
"여가부, 잼버리 진행상황 브리핑 돌연 취소…""이유는 나중에""",0
"[단독]잼버리 출장이라며…부안군 공무원, 손흥민 경기 관람",0
"5억년 전 물곰 조상 찾았다…""몸집 1000배 커""",0
"""어떻게 5·18 역사 왜곡하고 세월호 유족 폄훼했던 인물을…""",0
'BTS·송혜교 통했다'…나란히 호실적 낸 코웨이·SK매직,0
집값 '눈물의 버티기' 통했나…수억 급락 단지들 '최고가' 반전,0
살인범에 경찰 “사진 찍을 건지?”…최원종 머그샷 거부에 시민 ‘분노’,0
최대 연 10.15% 우정적금 ‘이건 들어야 해’[우정이야기],0
태풍 '루사' 닮은 ‘카눈’ 600㎜ 물폭탄 뿌린다…“강원 전역 위험”,0
'초전도체' 검증 실패에 롤코타는 주가…대주주만 웃었다,0
라면에 김치 자주 먹었더니...체중의 변화가?,0
추락하는 2차전지?… 에코프로 형제·엘앤에프 일제히 약세,0
"다짜고짜 해임 추진… KBS·방문진 이사장 날리면, 그 다음은?",0
“2차전지 소재 뜬다” LS 주가 날개…‘제2의 포스코홀딩스’로 주목,0
언젠가부터 내 친구들은 공공임대주택 청약을 넣지 않는다,0
[KH Explains] Will heiress’ abrupt departure spark succession race at Amorepacific?,0
길가에 버려진 ‘이것’ 갖고 놀던 7살 브라질 소년 사망,0
"""깨질 때까지 접는다""… 갤럭시 Z플립5 38만번 접은 유튜버 화제",0
"[속보] 중대본, 태풍 '카눈' 한반도 관통에 출퇴근 시간 조정 권고",0
"""손목vs휴대전화""…폴란드 유튜버, 일주일째 '갤럭시Z플립5' 여닫는 사연은?",0
"여가부 장관 ""잼버리, 한국 위기대응역량 보여줘""",0
"[속보] 김현숙 여가부장관, 잼버리 공식브리핑 이유없이 일방적 취소",0
"오리지널 콘텐츠 삭제한 디즈니플러스, 배짱과 허세 사이 [IT+]",0
"학력고사 세대는 모른다, 수시가 얼마나 속 터지는지",0
"앗, 청색 참개구리... ""인천 연못에 돌연변이 나타났다""",0
[THINK ENGLISH] 상온 초전도체가 뭐길래 … 전 세계 이목 쏠린 한국 기업 논문,0
지자체만 웃는 특별재난지역 선포,0
"이때다 싶어 여가부 폐지론 꺼내든 여권… ""잼버리 파행은 윤 정부 책임""",0
"여자-남자, 동성애자-이성애자의 우정에 대한 편견을 부수다!",0
“어떻게 만드는지 알면 못먹을 껄?”...美 맥도날드 저격한 내부 직원,0
발가락 벌리기 꾸준히 하면 발 근육 키우는 데 도움,0
태풍 '카눈' 10일 오후 3시 청주·세종 최근접할듯..최대 200mm 폭우 가능성,0
부가세 면세되면 반려동물 진료비 부담 줄어들까,0
속도부터 유별난 태풍 '카눈'…한반도 통째 삼킬 듯,0
[영상] 제주서도 '흉기 난동'.. 경찰과 대치하던 50대 현행범  체포,0
[심층] '미분양 아파트의 무덤' 대구의 놀라운 수치···하지만 전문가의 경고는?,0
"하이볼에 밀리고 협업 치중 역효과, 김 빠진 수제맥주",0
술만큼 ‘지방간’을 부르는 음식이 있다?,0
[속보]성남시 초등학교 인근서 60대 여성 목에 자상입고 사망,0
딸들 앞 머리카락 뽑혔다…흑인 소녀에 맞은 아시아계,0
"""삼성의 거짓말""...20만번 접는다던 폴더블폰, 40만번도 버텼다",0
"삼성의 ‘거짓말’…20만번 접힌다던 Z플립5, 40만번에도 멀쩡",0
"""차 날아가는데 뭔 콘서트""...태풍에 '잼버리 K팝 콘서트' 안전 사고 우려",0
"""직원 실수였다""…‘제주 일가족 먹튀' 이제 와서 사과한 가게 업주",0
“싸다고 우습게 봤는데 1년만에 ‘대박’” 마동석 덕봤다?,0
“저 좀 살려주세요”…태풍 ‘카눈’ 피하러 창가로 온 이녀석의 정체,0
“큰형에게 우린 착취 대상” 동생 증언에 흐느낀 박수홍,0
"성균관대 총장 “대치동 80점과 시골 독학 70점, 누구를 뽑는 게 공정인가”",0
걸어서 5분도 안 걸리는데…강남 아파트값 '10억 차이' 왜?,0
"미국 대학 ""LK-99, 초전도체 아닌 자석""…관련주 폭락",0
"'갈비뼈 사자' 구조했더니…4살 딸이 그 자리로 ""황당""",0
"한일 잼버리 예산 비교해보니…일본, 한국 보다 덜 쓰고도 만족도 높아",0
"""손목vs휴대전화""…폴란드 유튜버, 일주일째 '갤럭시Z플립5' 여닫는 사연은?",0
"윤도현, 암 투병 중이었다…""3년 치료 끝에 이틀 전 완치 판정""",0
“차라리 새만금이 나아요”…난민 신세 된 한국 대원들,0
"""태풍, 한반도 종단 중 소멸 가능성?"" 전문가의 답변은... [Y녹취록]",0
[단독] 롤스로이스 운전자 병원 나오며 비틀...5분 만에 사고,0
"""강당 맨바닥에서 자라니""‥오지도 않은 국가에 숙소 배정 '촌극'",0
[태풍 카눈] 폭우로 맨홀뚜껑 시내버스 바닥 뚫고 '쾅'…인명피해 없어 다행,0
"마스크 벗은 '서현역 흉기난동' 최원종 ""구치소서 반성문 쓰겠다""",0
2차전지 광풍에 외국인 한달 만에 순매수 전환,0
[뉴스타파 X MBC 'PD수첩'] 의원님의 위험한 공천 장사,0
생방송 중 ‘아이폰 촬영’ 퍼포먼스한 뉴진스… 방심위 “심의 검토 중”,0
"윤도현, 3년간 암 투병 중이었다",0
"""제니 보고 따라 했는데""…잘못했다간 전신마비까지 [건강!톡]",0
"원희룡 “LH, 감히 거짓으로 상황을 모면하려는 시도..이러고도 존립근거 있나” 격노",0
"""너네 나라로 돌아가!""..'뉴욕 지하철 봉변' 부인 한국계였다",0
